,Account,Month,Prorated_Consumption,Prorated_Charge
268,47069-MN10011,2016-09-01,29475.675862068965,3929.2884137931037
269,47069-MN10011,2016-10-01,27409.137931034486,3321.757586206897
270,47069-MN10011,2016-11-01,22322.77370689655,2094.2643749999997
271,47069-MN10011,2016-12-01,21963.3125,1882.28375
272,47069-MN10011,2017-01-01,23095.5,3429.0158979885055
273,47069-MN10011,2017-02-01,21084.275862068967,3256.977398873563
274,47069-MN10011,2017-03-01,23802.295566502464,3903.04078145936
275,47069-MN10011,2017-04-01,24008.78341013825,4045.2712092269585
276,47069-MN10011,2017-05-01,24846.921023359286,6290.365704934371
277,47069-MN10011,2017-06-01,24589.689655172413,3950.8415106896546
278,47069-MN10011,2017-07-01,25612.647385984426,4547.710112859844
279,47069-MN10011,2017-08-01,28377.076751946606,5748.38614647119
280,47069-MN10011,2017-09-01,28274.310344827587,5776.4433628894085
281,47069-MN10011,2017-10-01,28818.03225806452,5420.430688574885
282,47069-MN10011,2017-11-01,27033.82488479263,4409.086655583982
283,47069-MN10011,2017-12-01,24442.562211981567,3896.3572441579536
284,47069-MN10011,2018-01-01,26760.89098998888,4126.774521766185
285,47069-MN10011,2018-02-01,23979.41379310345,3995.05070417931
286,47069-MN10011,2018-03-01,26946.551724137928,4383.874548
287,47069-MN10011,2018-04-01,25998.057471264365,4202.402730328698
288,47069-MN10011,2018-05-01,25408.97701149425,4787.51890277475
289,47069-MN10011,2018-06-01,20852.856321839077,4032.2670875747126
290,47069-MN10011,2018-07-01,24935.23333333333,4688.545246898924
291,47069-MN10011,2018-08-01,26698.466666666664,4872.409914001075
292,47069-MN10011,2018-09-01,26299.240476190476,6480.979918730954
293,47069-MN10011,2018-10-01,26565.763824884794,5057.056561487328
294,47069-MN10011,2018-11-01,24815.4623655914,5728.148739841491
295,47069-MN10011,2018-12-01,4256.666666666667,1031.7362857068965
296,47070-MN10016,2015-12-01,53404.799999999996,2789.152
297,47070-MN10016,2016-01-01,65047.751724137925,3943.2535172413795
298,47070-MN10016,2016-02-01,59537.85452586207,3735.9794827586206
299,47070-MN10016,2016-03-01,63279.00754310345,4380.174999999999
300,47070-MN10016,2016-04-01,61914.25287356322,4754.041666666667
301,47070-MN10016,2016-05-01,62777.395833333336,5808.528958333334
302,47070-MN10016,2016-06-01,61411.9375,5849.797375
303,47070-MN10016,2016-07-01,64473.3125,5811.4960625
304,47070-MN10016,2016-08-01,62065.4875,6621.745937500001
305,47070-MN10016,2016-09-01,57702.06206896552,6080.1517241379315
306,47070-MN10016,2016-10-01,53917.68965517242,5293.264137931034
307,47070-MN10016,2016-11-01,48047.76077586207,3560.385387931034
308,47070-MN10016,2016-12-01,49827.5625,3812.07125
309,47070-MN10016,2017-01-01,55216.625,7949.802787356322
310,47070-MN10016,2017-02-01,53602.81034482759,8251.564667973562
311,47070-MN10016,2017-03-01,59969.26108374384,9694.753406205828
312,47070-MN10016,2017-04-01,60755.589861751156,9894.154029851383
313,47070-MN10016,2017-05-01,61547.25250278087,11304.131569406007
314,47070-MN10016,2017-06-01,59068.13793103448,11381.855864206897
315,47070-MN10016,2017-07-01,60441.5127919911,11531.240651258066
316,47070-MN10016,2017-08-01,72893.659621802,14138.090416983316
317,47070-MN10016,2017-09-01,79029.84729064039,14976.001824544337
318,47070-MN10016,2017-10-01,76077.04147465437,13320.636920762674
319,47070-MN10016,2017-11-01,73494.24423963134,11748.842342555059
320,47070-MN10016,2017-12-01,69570.94930875576,10945.248825348162
321,47070-MN10016,2018-01-01,79027.77975528364,11784.541600405859
322,47070-MN10016,2018-02-01,69035.1724137931,10499.900519832185
323,47070-MN10016,2018-03-01,77637.41379310345,11833.21239937931
324,47070-MN10016,2018-04-01,75594.16091954023,11688.1042861891
325,47070-MN10016,2018-05-01,78245.08602150537,14331.05312967742
326,47070-MN10016,2018-06-01,84010.00921658987,14616.113097739395
327,47070-MN10016,2018-07-01,80859.70046082951,13932.868986744475
328,47070-MN10016,2018-08-01,80518.03763440861,14136.915173580644
329,47070-MN10016,2018-09-01,78483.61904761904,18980.258837623154
330,47070-MN10016,2018-10-01,74545.85944700462,18477.977884860717
331,47070-MN10016,2018-11-01,67699.42380422693,15716.256693309233
332,47070-MN10016,2018-12-01,9249.931034482759,2461.6415842068964
333,47073-MN10034,2015-12-01,72924.8,4010.072
334,47073-MN10034,2016-01-01,97505.33793103449,6698.897310344828
335,47073-MN10034,2016-02-01,91850.26831896552,6708.311314655172
336,47073-MN10034,2016-03-01,90963.83512931035,7095.667306034482
337,47073-MN10034,2016-04-01,88851.09195402298,7154.49540229885
338,47073-MN10034,2016-05-01,91294.10416666667,8528.076041666665
339,47073-MN10034,2016-06-01,88256.5625,8500.070625
340,47073-MN10034,2016-07-01,90122.625,8656.894375
341,47073-MN10034,2016-08-01,91120.77500000001,8874.855625
342,47073-MN10034,2016-09-01,93869.53103448276,9298.785517241378
343,47073-MN10034,2016-10-01,92723.96551724138,9096.235172413792
344,47073-MN10034,2016-11-01,80672.07219827586,6669.108685344827
345,47073-MN10034,2016-12-01,77476.40625,6193.561874999999
346,47073-MN10034,2017-01-01,80441.45833333333,6353.758750000001
347,47073-MN10034,2017-02-01,69956.38644688645,5790.892637362636
348,47073-MN10034,2017-03-01,76597.25274725274,6410.817032967032
349,47073-MN10034,2017-04-01,74126.37362637362,6204.016483516482
350,47073-MN10034,2017-05-01,76886.5335071708,7732.847032594525
351,47073-MN10034,2017-06-01,74487.9745762712,7856.553983050848
352,47073-MN10034,2017-07-01,79257.71027884088,8414.862185347185
353,47073-MN10034,2017-08-01,92105.61290322582,9550.779354838709
354,47073-MN10034,2017-09-01,88902.87430478311,9380.42749721913
355,47073-MN10034,2017-10-01,85792.2869855395,8758.35895439377
356,47073-MN10034,2017-11-01,83230.33986175114,7001.729838709678
357,47073-MN10034,2017-12-01,74497.20073891626,10730.898195402297
358,47073-MN10034,2018-01-01,80297.72068965518,12354.139740081571
359,47073-MN10034,2018-02-01,66243.70645161289,10365.528677419356
360,47073-MN10034,2018-03-01,80863.08243727598,12505.100510938042
361,47073-MN10034,2018-04-01,71320.59498207885,11081.568369610342
362,47073-MN10034,2018-05-01,76306.24026696329,13061.500889858731
363,47073-MN10034,2018-06-01,76299.44252873564,13212.047811589657
364,47073-MN10034,2018-07-01,88935.41954022988,15182.661814985058
365,47073-MN10034,2018-08-01,89878.08045977012,15137.61082661494
366,47073-MN10034,2018-09-01,88213.33333333333,15535.793132571429
367,47073-MN10034,2018-10-01,89532.375,14819.48485577232
368,47073-MN10034,2018-11-01,86819.625,13428.80335560945
369,47073-MN10034,2018-12-01,11989.0,2007.566819546798
370,277107-MN10163,2016-05-01,625.0,171.5625
371,277107-MN10163,2016-06-01,788.3333333333334,215.35483333333332
372,277107-MN10163,2016-07-01,786.6666666666667,215.60766666666666
373,277107-MN10163,2016-08-01,813.3333333333334,150.46
374,277107-MN10163,2016-09-01,821.1494252873563,127.69155172413792
375,277107-MN10163,2016-10-01,855.1724137931034,132.14586206896553
376,277107-MN10163,2016-11-01,110.34482758620689,28.190663129973473
377,277107-MN10163,2016-12-01,-4676.617204301088,-285.1523457402808
378,277107-MN10163,2017-01-01,142518.55268817203,10340.475397849463
379,277107-MN10163,2017-02-01,146608.69784946236,11344.092204301074
380,277107-MN10163,2017-03-01,158173.36666666667,12756.377051282052
381,277107-MN10163,2017-04-01,148934.15625,12478.907115384616
382,277107-MN10163,2017-05-01,149686.97278225806,14565.165241935485
383,277107-MN10163,2017-06-01,161595.59510567298,15914.256051167964
384,277107-MN10163,2017-07-01,179507.7274749722,18119.671852057843
385,277107-MN10163,2017-08-01,181079.0,18410.535
386,277107-MN10163,2017-09-01,172023.82424916571,18108.388665183535
387,277107-MN10163,2017-10-01,172663.11123470523,16197.11552836485
388,277107-MN10163,2017-11-01,172482.44623655913,13560.761827956989
389,277107-MN10163,2017-12-01,200058.62873563208,15116.239540229897
390,277107-MN10163,2018-01-01,158144.78631813126,23511.036696329254
391,277107-MN10163,2018-02-01,147997.0580645161,22054.126451612905
392,277107-MN10163,2018-03-01,174806.20465949818,25815.521955764467
393,277107-MN10163,2018-04-01,147544.63082437275,22423.14499565489
394,277107-MN10163,2018-05-01,154085.36151279198,26495.623780845388
395,277107-MN10163,2018-06-01,139681.0632183908,24132.04592138506
396,277107-MN10163,2018-07-01,152776.36666666667,25256.483582909343
397,277107-MN10163,2018-08-01,146453.5634408602,25534.761376344086
398,277107-MN10163,2018-09-01,151678.61751152074,26944.074746543774
399,277107-MN10163,2018-10-01,163511.6857142857,26973.52158102826
400,277107-MN10163,2018-11-01,159880.9448275862,24422.127480030853
401,277107-MN10163,2018-12-01,22053.655172413793,3741.0752246551724
402,47069-MN10006,2015-12-01,233.59999999999997,31.295999999999996
403,47069-MN10006,2016-01-01,305.81379310344823,46.824
404,47069-MN10006,2016-02-01,292.71120689655174,46.255625
405,47069-MN10006,2016-03-01,314.18534482758616,50.481616379310346
406,47069-MN10006,2016-04-01,308.1896551724138,50.36609195402299
407,47069-MN10006,2016-05-01,321.25,57.276041666666664
408,47069-MN10006,2016-06-01,314.25,56.822625
409,47069-MN10006,2016-07-01,328.625,59.2005
410,47069-MN10006,2016-08-01,324.775,58.6435
411,47069-MN10006,2016-09-01,312.5310344827586,56.52503448275862
412,47069-MN10006,2016-10-01,318.3448275862069,57.6893103448276
413,47069-MN10006,2016-11-01,304.0991379310345,50.3390301724138
414,47069-MN10006,2016-12-01,311.4637096774194,51.14030241935484
415,47069-MN10006,2017-01-01,319.69462365591403,72.16329687572713
416,47069-MN10006,2017-02-01,273.0,66.20609163060108
417,47069-MN10006,2017-03-01,323.3238095238096,77.63477296717409
418,47069-MN10006,2017-04-01,307.46543778801845,75.75789065552996
419,47069-MN10006,2017-05-01,321.88431590656285,83.10782907230255
420,47069-MN10006,2017-06-01,307.39310344827584,80.85444137931034
421,47069-MN10006,2017-07-01,321.99375,83.756
422,47069-MN10006,2017-08-01,344.6821120689655,89.17635588965517
423,47069-MN10006,2017-09-01,318.1527093596059,82.74598564605913
424,47069-MN10006,2017-10-01,321.77142857142854,83.09523863095238
425,47069-MN10006,2017-11-01,306.5931034482759,75.05440259195402
426,47069-MN10006,2017-12-01,305.67356321839077,74.31815677471265
427,47069-MN10006,2018-01-01,323.8436781609196,78.84106305287357
428,47069-MN10006,2018-02-01,285.1034482758621,69.38962041379311
429,47069-MN10006,2018-03-01,316.871921182266,77.57963571428573
430,47069-MN10006,2018-04-01,299.0267857142857,75.02016628571428
431,47069-MN10006,2018-05-01,323.3541666666667,84.114375
432,47069-MN10006,2018-06-01,317.3333333333333,83.37999999999998
433,47069-MN10006,2018-07-01,332.2903225806452,87.15274193548386
434,47069-MN10006,2018-08-01,328.8064516129032,86.42096774193548
435,47069-MN10006,2018-09-01,314.1101223581757,83.67853170189099
436,47069-MN10006,2018-10-01,321.9181034482759,85.29463362068965
437,47069-MN10006,2018-11-01,314.8060344827586,79.07295258620691
438,47069-MN10006,2018-12-01,42.06896551724138,10.455172413793104
439,115506-MN10159,2015-12-01,16788.8,2929.2438216
440,115506-MN10159,2016-01-01,22164.441379310345,4428.869051089655
441,115506-MN10159,2016-02-01,22338.821120689656,4600.723944529095
442,115506-MN10159,2016-03-01,24681.38577586207,5166.630288264008
443,115506-MN10159,2016-04-01,25266.55172413793,5366.266205517241
444,115506-MN10159,2016-05-01,26892.3125,6079.550127999999
445,115506-MN10159,2016-06-01,27286.2875,6388.307989999999
446,115506-MN10159,2016-07-01,28976.3375,7010.5415258124995
447,115506-MN10159,2016-08-01,28873.0625,6655.9227919875
448,115506-MN10159,2016-09-01,27200.8275862069,6193.465590855173
449,115506-MN10159,2016-10-01,24493.793103448275,5474.439956206896
450,115506-MN10159,2016-11-01,20686.629310344826,4393.502503981681
451,115506-MN10159,2016-12-01,19575.75,2968.0758563820564
452,115506-MN10159,2017-01-01,17990.387096774197,2530.8665149032254
453,115506-MN10159,2017-02-01,15922.440489432702,2527.8736832900204
454,115506-MN10159,2017-03-01,17038.344827586207,2832.163360590298
455,115506-MN10159,2017-04-01,17096.279199110122,2856.0032828616168
456,115506-MN10159,2017-05-01,16965.824249165737,3401.009245025584
457,115506-MN10159,2017-06-01,13992.48275862069,3114.645820724138
458,115506-MN10159,2017-07-01,8874.015572858732,2183.704015895439
459,115506-MN10159,2017-08-01,8140.757056451613,2056.4713467026213
460,115506-MN10159,2017-09-01,8939.653935185186,2281.781097143684
461,115506-MN10159,2017-10-01,8409.976105137393,2009.3190881859534
462,115506-MN10159,2017-11-01,8898.695852534562,1783.3540299688543
463,115506-MN10159,2017-12-01,8748.942857142858,1670.7871057827588
464,115506-MN10159,2018-01-01,9057.2,1731.0047564494253
465,115506-MN10159,2018-02-01,7733.793103448275,1484.5655846372742
466,115506-MN10159,2018-03-01,8282.814039408868,1641.0791148633007
467,115506-MN10159,2018-04-01,7491.580357142857,1509.9841568125
468,115506-MN10159,2018-05-01,7924.645833333333,1926.0768559374999
469,115506-MN10159,2018-06-01,8798.833333333334,2186.2094563333335
470,115506-MN10159,2018-07-01,10389.62365591398,2386.736617247312
471,115506-MN10159,2018-08-01,8807.548387096775,2117.2471812258063
472,115506-MN10159,2018-09-01,7953.954393770857,2002.1557391935487
473,115506-MN10159,2018-10-01,8145.925646551725,1968.62704346875
474,115506-MN10159,2018-11-01,8248.626077586207,1394.0437609105602
475,115506-MN10159,2018-12-01,1109.655172413793,172.63190262068966
476,70772-MN10152,2015-12-01,1645.6,179.456
477,70772-MN10152,2016-01-01,2168.296551724138,278.87262068965515
478,70772-MN10152,2016-02-01,1958.447198275862,263.2070043103448
479,70772-MN10152,2016-03-01,2023.0355603448274,278.37023706896554
480,70772-MN10152,2016-04-01,1787.787356321839,253.67413793103452
481,70772-MN10152,2016-05-01,1636.7083333333335,258.780625
482,70772-MN10152,2016-06-01,1529.3249999999998,247.223375
483,70772-MN10152,2016-07-01,1602.45625,258.661
484,70772-MN10152,2016-08-01,1616.94375,260.697
485,70772-MN10152,2016-09-01,1582.9172413793103,255.5028275862069
486,70772-MN10152,2016-10-01,1641.5862068965516,264.3506896551724
487,70772-MN10152,2016-11-01,1613.521551724138,233.4997952586207
488,70772-MN10152,2016-12-01,1675.0524193548385,239.75307459677418
489,70772-MN10152,2017-01-01,1793.0559139784946,367.63154003983783
490,70772-MN10152,2017-02-01,1560.6,343.73167652404373
491,70772-MN10152,2017-03-01,1774.238095238095,387.6397858750586
492,70772-MN10152,2017-04-01,1616.331797235023,364.90890236751153
493,70772-MN10152,2017-05-01,1634.8898776418241,389.96488775194655
494,70772-MN10152,2017-06-01,1510.4068965517242,369.1608203448276
495,70772-MN10152,2017-07-01,1560.58125,377.25775
496,70772-MN10152,2017-08-01,1656.9773706896553,397.5224264413793
497,70772-MN10152,2017-09-01,1567.384236453202,377.9819177371921
498,70772-MN10152,2017-10-01,1654.5238095238096,394.5052143547619
499,70772-MN10152,2017-11-01,1642.0229885057472,367.4543249149425
500,70772-MN10152,2017-12-01,1705.8436781609196,377.7165851517242
501,70772-MN10152,2018-01-01,1801.8114942528734,400.4994190160919
502,70772-MN10152,2018-02-01,1589.3793103448274,353.0441465218391
503,70772-MN10152,2018-03-01,1752.204433497537,392.0524537549261
504,70772-MN10152,2018-04-01,1620.5089285714284,372.47476210714285
505,70772-MN10152,2018-05-01,1626.0625,390.78999999999996
506,70772-MN10152,2018-06-01,1543.5,376.15833333333336
507,70772-MN10152,2018-07-01,1619.0645161290324,394.13666666666666
508,70772-MN10152,2018-08-01,1600.516129032258,390.6958064516129
509,70772-MN10152,2018-09-01,1568.626251390434,387.5810901001113
510,70772-MN10152,2018-10-01,1642.4806034482758,402.06716594827583
511,70772-MN10152,2018-11-01,1681.6918103448277,387.19800646551727
512,70772-MN10152,2018-12-01,226.6206896551724,51.57793103448276
513,70772-MN10151,2015-12-01,15416.8,2396.136
514,70772-MN10151,2016-01-01,22151.61379310345,3631.542620689655
515,70772-MN10151,2016-02-01,22040.08620689655,3580.7482543103447
516,70772-MN10151,2016-03-01,26416.05172413793,4360.234504310345
517,70772-MN10151,2016-04-01,27758.44827586207,4855.625287356323
518,70772-MN10151,2016-05-01,29865.5625,6698.752083333334
519,70772-MN10151,2016-06-01,28033.4375,6629.23925
520,70772-MN10151,2016-07-01,29831.5625,6712.7766875
521,70772-MN10151,2016-08-01,22140.637499999997,5442.6053125
522,70772-MN10151,2016-09-01,15725.731034482757,4106.683103448276
523,70772-MN10151,2016-10-01,12353.48275862069,3173.4024137931037
524,70772-MN10151,2016-11-01,10493.398706896553,2062.0804202586205
525,70772-MN10151,2016-12-01,10673.67137096774,2001.7266431451612
526,70772-MN10151,2017-01-01,10624.935483870966,1986.1458064516132
527,70772-MN10151,2017-02-01,9260.413978494624,1765.4406129032257
528,70772-MN10151,2017-03-01,10913.166666666668,2159.318931034483
529,70772-MN10151,2017-04-01,10749.032258064517,2237.409032120759
530,70772-MN10151,2017-05-01,11050.484983314793,2868.9267999137237
531,70772-MN10151,2017-06-01,11221.931034482759,3119.1127879310343
532,70772-MN10151,2017-07-01,12094.885057471265,3286.5716775
533,70772-MN10151,2017-08-01,11354.5,3339.293343933333
534,70772-MN10151,2017-09-01,10585.738095238094,3047.8209698880946
535,70772-MN10151,2017-10-01,9578.42857142857,2592.6276015785716
536,70772-MN10151,2017-11-01,9125.862068965518,1895.8048175482759
537,70772-MN10151,2017-12-01,9919.931034482757,1973.2152753103449
538,70772-MN10151,2018-01-01,10344.806896551725,2047.5270661080458
539,70772-MN10151,2018-02-01,9749.572413793103,1935.4993229264371
540,70772-MN10151,2018-03-01,11171.077586206897,2266.272137206897
541,70772-MN10151,2018-04-01,9473.625,2080.708112
542,70772-MN10151,2018-05-01,9636.291666666668,2601.5981249999995
543,70772-MN10151,2018-06-01,9483.5,2708.3516666666665
544,70772-MN10151,2018-07-01,9935.172043010754,2849.2694623655916
545,70772-MN10151,2018-08-01,10232.129032258066,2809.0048387096776
546,70772-MN10151,2018-09-01,10020.23915461624,2902.680756395995
547,70772-MN10151,2018-10-01,9639.449353448275,2619.187338362069
548,70772-MN10151,2018-11-01,9136.481681034482,1977.566109913793
549,70772-MN10151,2018-12-01,1215.8620689655172,250.42482758620687
550,70772-MN10153,2015-12-01,5963.636363636364,1011.9212121212122
551,70772-MN10153,2016-01-01,11250.156739811911,1940.9129258098224
552,70772-MN10153,2016-02-01,9973.706896551725,1852.9621120689653
553,70772-MN10153,2016-03-01,10864.91379310345,2061.378577586207
554,70772-MN10153,2016-04-01,11147.58620689655,2306.093172413793
555,70772-MN10153,2016-05-01,6885.0,2148.0685625
556,70772-MN10153,2016-06-01,12499.0,3156.0061041666663
557,70772-MN10153,2016-07-01,16191.241379310344,3770.1335402298846
558,70772-MN10153,2016-08-01,12407.508620689656,3246.3037931034482
559,70772-MN10153,2016-09-01,11199.491379310344,2964.2989655172414
560,70772-MN10153,2016-10-01,9811.41379310345,2434.650344827586
561,70772-MN10153,2016-11-01,8543.657327586207,1772.4356896551722
562,70772-MN10153,2016-12-01,8618.6875,1651.7216666666668
563,70772-MN10153,2017-01-01,8650.1,1646.5153333333333
564,70772-MN10153,2017-02-01,7561.93125,1454.6855
565,70772-MN10153,2017-03-01,8055.168750000001,1582.5005
566,70772-MN10153,2017-04-01,8116.728571428571,1757.729957672414
567,70772-MN10153,2017-05-01,8019.135944700461,2000.706734585651
568,70772-MN10153,2017-06-01,8548.004449388209,2328.1774005005564
569,70772-MN10153,2017-07-01,9691.511679644049,2573.915881660734
570,70772-MN10153,2017-08-01,10370.315906562848,2857.981001925473
571,70772-MN10153,2017-09-01,9534.103448275862,2611.663029369458
572,70772-MN10153,2017-10-01,8945.714285714286,2285.672088392857
573,70772-MN10153,2017-11-01,7344.47926267281,1597.195904860599
574,70772-MN10153,2017-12-01,7207.94930875576,1425.8526988536867
575,70772-MN10153,2018-01-01,7293.822660098523,1456.4697140061573
576,70772-MN10153,2018-02-01,6376.711902113459,1274.8876208820911
577,70772-MN10153,2018-03-01,7478.184649610678,1500.8981835661848
578,70772-MN10153,2018-04-01,7325.620689655173,1624.9921285517244
579,70772-MN10153,2018-05-01,8387.329741379312,2196.0534051724135
580,70772-MN10153,2018-06-01,9194.054166666665,2469.2359166666665
581,70772-MN10153,2018-07-01,9844.258333333333,2558.400333333333
582,70772-MN10153,2018-08-01,9815.474999999999,2518.6473333333333
583,70772-MN10153,2018-09-01,9237.633333333333,2575.7836666666667
584,70772-MN10153,2018-10-01,8924.266666666666,2365.9365
585,70772-MN10153,2018-11-01,7834.071428571428,1716.909642857143
