,Account,Month,Imputed_KWH,Imputed_Charges
6887,Building_Code-B47 - Account_ID-1120,2016-07-01,18218.33,2691.64
6888,Building_Code-B47 - Account_ID-1120,2016-08-01,18501.794455645162,2631.946370967742
6889,Building_Code-B47 - Account_ID-1120,2016-09-01,19259.748814655173,2697.440948275862
6890,Building_Code-B47 - Account_ID-1120,2016-10-01,18583.205862068964,2572.350344827586
6891,Building_Code-B47 - Account_ID-1120,2016-11-01,17625.167964404893,2340.580077864294
6892,Building_Code-B47 - Account_ID-1120,2016-12-01,18124.670777988616,2432.1384819734344
6893,Building_Code-B47 - Account_ID-1120,2017-01-01,19415.988843813386,2623.0121298174436
6894,Building_Code-B47 - Account_ID-1120,2017-02-01,16196.905491698595,2238.9636653895273
6895,Building_Code-B47 - Account_ID-1120,2017-03-01,17442.807870370372,2413.733726851852
6896,Building_Code-B47 - Account_ID-1120,2017-04-01,16661.8125,2289.725625
6897,Building_Code-B47 - Account_ID-1120,2017-05-01,16330.17857142857,2368.0979285714284
6898,Building_Code-B47 - Account_ID-1120,2017-06-01,15740.904761904763,2337.8685714285716
6899,Building_Code-B47 - Account_ID-1120,2017-07-01,16541.380952380954,2465.223142857143
6900,Building_Code-B47 - Account_ID-1120,2017-08-01,16227.01298701299,2319.818311688312
6901,Building_Code-B47 - Account_ID-1120,2017-09-01,15940.12987012987,2250.454545454545
6902,Building_Code-B47 - Account_ID-1120,2017-10-01,17161.85253456221,2432.6819354838713
6903,Building_Code-B47 - Account_ID-1120,2017-11-01,16078.977822580644,2292.9286895161295
6904,Building_Code-B47 - Account_ID-1120,2017-12-01,23055.022916666665,3318.9936875
6905,Building_Code-B12 - Account_ID-1029,2017-05-01,99585.47826086957,13810.48652173913
6906,Building_Code-B12 - Account_ID-1029,2017-06-01,83909.3492286115,9552.403618513325
6907,Building_Code-B12 - Account_ID-1029,2017-07-01,81432.64627363738,8513.131868743047
6908,Building_Code-B12 - Account_ID-1029,2017-08-01,83291.88275862069,8564.59303448276
6909,Building_Code-B12 - Account_ID-1029,2017-09-01,84276.50322580646,12778.494774193548
6910,Building_Code-B12 - Account_ID-1029,2017-10-01,89784.23470522802,14414.21529477197
6911,Building_Code-B12 - Account_ID-1029,2017-11-01,85687.26831896552,13914.139493534483
6912,Building_Code-B12 - Account_ID-1029,2017-12-01,92771.94858870968,14488.728760080647
6913,Building_Code-B12 - Account_ID-1029,2018-01-01,110164.24516129031,14943.963677419357
6914,Building_Code-B12 - Account_ID-1029,2018-02-01,109940.88275862069,13765.196344827584
6915,Building_Code-B12 - Account_ID-1029,2018-03-01,134836.7672413793,15560.829655172414
6916,Building_Code-B12 - Account_ID-1029,2018-04-01,152560.6120689655,15612.900000000001
6917,Building_Code-B12 - Account_ID-1029,2018-05-01,183455.53793103446,16776.174
6918,Building_Code-B12 - Account_ID-1029,2018-06-01,210473.6,15930.513500000001
6919,Building_Code-B12 - Account_ID-1029,2018-07-01,254018.82758620693,18819.43318965517
6920,Building_Code-B12 - Account_ID-1029,2018-08-01,282673.17241379316,20197.35431034483
6921,Building_Code-B12 - Account_ID-1029,2018-09-01,286034.22580645164,19885.505322580644
6922,Building_Code-B12 - Account_ID-1029,2018-10-01,297263.0,20593.66
6923,Building_Code-B62 - Account_ID-1152,2015-08-01,9938.40625,1301.4284375
6924,Building_Code-B62 - Account_ID-1152,2015-09-01,9335.779166666667,1027.469875
6925,Building_Code-B62 - Account_ID-1152,2015-10-01,9445.961904761905,862.5955714285715
6926,Building_Code-B62 - Account_ID-1152,2015-11-01,8825.17748917749,800.1521861471861
6927,Building_Code-B62 - Account_ID-1152,2015-12-01,8498.708225108225,769.7642424242424
6928,Building_Code-B62 - Account_ID-1152,2016-01-01,8184.340886699507,760.2275862068966
6929,Building_Code-B62 - Account_ID-1152,2016-02-01,8012.244827586206,773.6360804597703
6930,Building_Code-B62 - Account_ID-1152,2016-03-01,8673.551612903226,835.7005268817205
6931,Building_Code-B62 - Account_ID-1152,2016-04-01,8845.686318131258,821.627530589544
6932,Building_Code-B62 - Account_ID-1152,2016-05-01,11163.362068965518,1261.788275862069
6933,Building_Code-B62 - Account_ID-1152,2016-06-01,11686.78125,1546.9396875
6934,Building_Code-B62 - Account_ID-1152,2016-07-01,12001.912298387097,1587.8535383064516
6935,Building_Code-B62 - Account_ID-1152,2016-08-01,11127.306451612903,1481.2217741935483
6936,Building_Code-B62 - Account_ID-1152,2016-09-01,9448.603448275862,1069.4591379310345
6937,Building_Code-B62 - Account_ID-1152,2016-10-01,9014.025583982202,845.3290878754171
6938,Building_Code-B62 - Account_ID-1152,2016-11-01,5845.451612903225,581.3361290322581
6939,Building_Code-B62 - Account_ID-1152,2016-12-01,2323.3103448275856,257.34344827586204
6940,Building_Code-B39 - Account_ID-1112,2016-07-01,3352.84375,632.5259374999999
6941,Building_Code-B39 - Account_ID-1112,2016-08-01,3353.889583333333,666.7233958333334
6942,Building_Code-B39 - Account_ID-1112,2016-09-01,3428.887356321839,364.0658390804598
6943,Building_Code-B39 - Account_ID-1112,2016-10-01,3701.955067920585,394.2824033437826
6944,Building_Code-B39 - Account_ID-1112,2016-11-01,3402.865418894831,356.0277183600712
6945,Building_Code-B39 - Account_ID-1112,2016-12-01,3547.676470588235,384.2541176470588
6946,Building_Code-B39 - Account_ID-1112,2017-01-01,3948.61568627451,434.6379215686274
6947,Building_Code-B39 - Account_ID-1112,2017-02-01,3714.6114942528734,412.05680459770116
6948,Building_Code-B39 - Account_ID-1112,2017-03-01,3719.461624026696,418.5436040044494
6949,Building_Code-B39 - Account_ID-1112,2017-04-01,3878.1935483870966,419.3922580645161
6950,Building_Code-B39 - Account_ID-1112,2017-05-01,4351.0,499.79
6951,Building_Code-B39 - Account_ID-1112,2017-06-01,3979.0000000000005,463.44687500000003
6952,Building_Code-B39 - Account_ID-1112,2017-07-01,3627.0,409.723125
6953,Building_Code-B39 - Account_ID-1112,2017-08-01,3422.344827586207,410.8368965517241
6954,Building_Code-B39 - Account_ID-1112,2017-09-01,3108.103448275862,326.6824137931034
6955,Building_Code-B39 - Account_ID-1112,2017-10-01,3275.9153605015676,308.5809926854755
6956,Building_Code-B39 - Account_ID-1112,2017-11-01,2878.6363636363635,326.849696969697
6957,Building_Code-B39 - Account_ID-1112,2017-12-01,2836.5,337.28000000000003
6958,Building_Code-B62 - Account_ID-1155,2015-08-01,2121.5625,298.42343750000003
6959,Building_Code-B62 - Account_ID-1155,2015-09-01,1694.125,217.14980603448276
6960,Building_Code-B62 - Account_ID-1155,2015-10-01,1193.8620689655172,135.61758620689653
6961,Building_Code-B62 - Account_ID-1155,2015-11-01,864.471264367816,100.26993730407523
6962,Building_Code-B62 - Account_ID-1155,2015-12-01,796.5809523809523,93.01711688311688
6963,Building_Code-B62 - Account_ID-1155,2016-01-01,823.8098522167488,96.90708374384236
6964,Building_Code-B62 - Account_ID-1155,2016-02-01,913.8758620689655,106.70201149425287
6965,Building_Code-B62 - Account_ID-1155,2016-03-01,1221.625806451613,139.5422043010753
6966,Building_Code-B62 - Account_ID-1155,2016-04-01,1208.6362625139043,138.41130144605117
6967,Building_Code-B62 - Account_ID-1155,2016-05-01,1458.6379310344828,194.8348275862069
6968,Building_Code-B62 - Account_ID-1155,2016-06-01,1577.96875,228.53687500000004
6969,Building_Code-B62 - Account_ID-1155,2016-07-01,1516.1118951612902,220.17699596774193
6970,Building_Code-B62 - Account_ID-1155,2016-08-01,911.9393548387096,209.25112903225806
6971,Building_Code-B62 - Account_ID-1155,2016-09-01,437.4855172413793,129.88810344827587
6972,Building_Code-B62 - Account_ID-1155,2016-10-01,710.9699666295885,86.93528364849833
6973,Building_Code-B62 - Account_ID-1155,2016-11-01,574.0322580645162,71.74064516129032
6974,Building_Code-B62 - Account_ID-1155,2016-12-01,447.9310344827586,58.9651724137931
6975,Building_Code-B89 - Account_ID-1221,2017-01-01,141429.0,10339.43
6976,Building_Code-B89 - Account_ID-1221,2017-02-01,132622.0,9861.13
6977,Building_Code-B89 - Account_ID-1221,2017-03-01,146868.0,10674.29
6978,Building_Code-B89 - Account_ID-1221,2017-04-01,153446.0,11339.81
6979,Building_Code-B89 - Account_ID-1221,2017-05-01,163378.0,11416.97
6980,Building_Code-B89 - Account_ID-1221,2017-06-01,187411.0,13209.76
6981,Building_Code-B89 - Account_ID-1221,2017-07-01,173100.0,12169.21
6982,Building_Code-B89 - Account_ID-1221,2017-08-01,207715.0,14208.23
6983,Building_Code-B89 - Account_ID-1221,2017-09-01,141274.0,10268.63
6984,Building_Code-B89 - Account_ID-1221,2017-10-01,152604.0,10914.57
6985,Building_Code-B89 - Account_ID-1221,2017-11-01,153411.0,11379.32
6986,Building_Code-B89 - Account_ID-1221,2017-12-01,185442.0,14021.78
6987,Building_Code-B89 - Account_ID-1221,2018-01-01,215504.0,15843.48
6988,Building_Code-B89 - Account_ID-1221,2018-02-01,170945.0,13001.710000000001
6989,Building_Code-B89 - Account_ID-1221,2018-03-01,96835.0,8057.340000000001
6990,Building_Code-B89 - Account_ID-1221,2018-04-01,201123.0,16529.59
6991,Building_Code-B89 - Account_ID-1221,2018-05-01,322594.9555555555,25242.494444444445
6992,Building_Code-B89 - Account_ID-1221,2018-06-01,164031.3333333333,12835.166666666668
6993,Building_Code-B89 - Account_ID-1221,2018-07-01,181723.86495726494,13248.53888888889
6994,Building_Code-B89 - Account_ID-1221,2018-08-01,67136.92022792023,13055.638148148148
6995,Building_Code-B89 - Account_ID-1221,2018-09-01,130738.33971902938,11321.81909323116
6996,Building_Code-B89 - Account_ID-1221,2018-10-01,124684.03781979978,8849.353403781979
6997,Building_Code-B89 - Account_ID-1221,2018-11-01,136578.34838709678,10208.778021505377
6998,Building_Code-B89 - Account_ID-1221,2018-12-01,161895.45806451613,11884.176494623654
6999,Building_Code-B89 - Account_ID-1221,2019-01-01,164484.0,12034.47
7000,Building_Code-B142 - Account_ID-1322,2015-01-01,207363.99999999997,23205.43
7001,Building_Code-B142 - Account_ID-1322,2015-02-01,188055.35161290324,21784.775322580645
7002,Building_Code-B142 - Account_ID-1322,2015-03-01,197436.1,23960.021666666664
7003,Building_Code-B142 - Account_ID-1322,2015-04-01,181300.25806451615,23072.854623655912
7004,Building_Code-B142 - Account_ID-1322,2015-05-01,183493.74193548388,25195.952043010755
7005,Building_Code-B142 - Account_ID-1322,2015-06-01,182649.6666666667,26191.953333333335
7006,Building_Code-B142 - Account_ID-1322,2015-07-01,187991.52688172043,26715.86172043011
7007,Building_Code-B142 - Account_ID-1322,2015-08-01,182967.2064516129,25666.92561290323
7008,Building_Code-B142 - Account_ID-1322,2015-09-01,170096.66896551725,21217.24944827586
7009,Building_Code-B142 - Account_ID-1322,2015-10-01,165790.8275862069,19828.65310344828
7010,Building_Code-B142 - Account_ID-1322,2015-11-01,159264.7398119122,18251.048902821316
7011,Building_Code-B142 - Account_ID-1322,2015-12-01,140308.69696969696,16529.53787878788
7012,Building_Code-B142 - Account_ID-1322,2016-01-01,94736.42528735631,12960.01632183908
7013,Building_Code-B142 - Account_ID-1322,2016-02-01,60882.574712643676,9894.50367816092
7014,Building_Code-B142 - Account_ID-1322,2016-03-01,50706.697916666664,9265.668854166668
7015,Building_Code-B142 - Account_ID-1322,2016-04-01,43926.174568965514,8966.925323275862
7016,Building_Code-B72 - Account_ID-1191,2015-01-01,23401.9,3206.0627586206892
7017,Building_Code-B72 - Account_ID-1191,2015-02-01,20471.88333333333,2815.5924137931033
7018,Building_Code-B72 - Account_ID-1191,2015-03-01,20160.716666666667,2759.7875
7019,Building_Code-B72 - Account_ID-1191,2015-04-01,17605.075862068967,2431.3828448275863
7020,Building_Code-B72 - Account_ID-1191,2015-05-01,19633.190804597703,3017.489655172414
7021,Building_Code-B72 - Account_ID-1191,2015-06-01,20488.008333333335,3253.1425000000004
7022,Building_Code-B72 - Account_ID-1191,2015-07-01,21421.014655172414,3526.4030172413795
7023,Building_Code-B72 - Account_ID-1191,2015-08-01,21702.720344827583,3593.915482758621
7024,Building_Code-B72 - Account_ID-1191,2015-09-01,21622.631379310344,3234.9327931034486
7025,Building_Code-B72 - Account_ID-1191,2015-10-01,21290.33281423804,3046.4610456062287
7026,Building_Code-B72 - Account_ID-1191,2015-11-01,19571.23225806452,2758.4141935483867
7027,Building_Code-B72 - Account_ID-1191,2015-12-01,20781.16021505377,2853.6176344086025
7028,Building_Code-B72 - Account_ID-1191,2016-01-01,22178.867816091955,2964.939885057471
7029,Building_Code-B72 - Account_ID-1191,2016-02-01,19946.96551724138,2898.366781609195
7030,Building_Code-B72 - Account_ID-1191,2016-03-01,17915.46875,2588.4266666666667
7031,Building_Code-B72 - Account_ID-1191,2016-04-01,14622.963362068966,2094.5689655172414
7032,Building_Code-B109 - Account_ID-1256,2015-01-01,19370.08275862069,3317.758965517241
7033,Building_Code-B109 - Account_ID-1256,2015-02-01,26458.673103448276,4298.613103448275
7034,Building_Code-B109 - Account_ID-1256,2015-03-01,28577.916321839082,4640.570528735632
7035,Building_Code-B109 - Account_ID-1256,2015-04-01,26403.359784946235,4320.529204301075
7036,Building_Code-B109 - Account_ID-1256,2015-05-01,12079.011548387098,2011.1394623655913
7037,Building_Code-B109 - Account_ID-1256,2015-06-01,9398.525333333333,1545.8880000000001
7038,Building_Code-B109 - Account_ID-1256,2015-07-01,7908.044479166666,1293.7783541666668
7039,Building_Code-B109 - Account_ID-1256,2015-08-01,8704.453566810345,1441.3937607758621
7040,Building_Code-B109 - Account_ID-1256,2015-09-01,9353.338620689656,1547.016551724138
7041,Building_Code-B109 - Account_ID-1256,2015-10-01,10757.17909090909,1756.8684848484847
7042,Building_Code-B109 - Account_ID-1256,2015-11-01,9121.936363636363,1486.6272727272728
7043,Building_Code-B109 - Account_ID-1256,2015-12-01,9953.195974025972,1443.988528138528
7044,Building_Code-B109 - Account_ID-1256,2016-01-01,10304.398941798941,1478.152380952381
7045,Building_Code-B109 - Account_ID-1256,2016-02-01,11334.09583652618,1770.4347126436783
7046,Building_Code-B109 - Account_ID-1256,2016-03-01,10331.473204868154,1646.683326572008
7047,Building_Code-B109 - Account_ID-1256,2016-04-01,10049.190588235295,1462.2524369747896
7048,Building_Code-B109 - Account_ID-1256,2016-05-01,10401.74,1491.4542857142856
7049,Building_Code-B16 - Account_ID-1041,2014-12-01,222812.5,17481.0259375
7050,Building_Code-B16 - Account_ID-1041,2015-01-01,214297.41379310345,17122.82040948276
7051,Building_Code-B16 - Account_ID-1041,2015-02-01,179795.32814238043,15102.972191323692
7052,Building_Code-B16 - Account_ID-1041,2015-03-01,205756.3959955506,17160.958843159067
7053,Building_Code-B16 - Account_ID-1041,2015-04-01,179896.55172413794,15255.016551724137
7054,Building_Code-B16 - Account_ID-1041,2015-05-01,186045.97701149428,16583.50804597701
7055,Building_Code-B16 - Account_ID-1041,2015-06-01,177866.6666666667,15543.199999999999
7056,Building_Code-B16 - Account_ID-1041,2015-07-01,182685.4166666667,19086.44583333333
7057,Building_Code-B16 - Account_ID-1041,2015-08-01,170847.91666666666,18600.620833333334
7058,Building_Code-B16 - Account_ID-1041,2015-09-01,169174.71264367815,17219.997701149427
7059,Building_Code-B16 - Account_ID-1041,2015-10-01,174115.76354679803,16685.2118226601
7060,Building_Code-B16 - Account_ID-1041,2015-11-01,172017.85714285713,16057.982142857141
7061,Building_Code-B16 - Account_ID-1041,2015-12-01,192812.5,18056.21875
7062,Building_Code-B16 - Account_ID-1041,2016-01-01,196522.17741935485,18659.162701612906
7063,Building_Code-B16 - Account_ID-1041,2016-02-01,162462.73637374863,15866.042169076753
7064,Building_Code-B16 - Account_ID-1041,2016-03-01,151793.10344827586,15426.679655172413
7065,Building_Code-B167 - Account_ID-1416,2017-01-01,147.51724137931035,13.52241379310345
7066,Building_Code-B167 - Account_ID-1416,2017-02-01,138.0,12.65
7067,Building_Code-B167 - Account_ID-1416,2017-03-01,129.63636363636363,11.883333333333335
7068,Building_Code-B167 - Account_ID-1416,2017-04-01,146.36363636363637,13.416666666666668
7069,Building_Code-B167 - Account_ID-1416,2017-05-01,138.0,12.65
7070,Building_Code-B167 - Account_ID-1416,2017-06-01,142.75862068965517,13.096551724137932
7071,Building_Code-B167 - Account_ID-1416,2017-07-01,147.51724137931035,13.950000000000001
7072,Building_Code-B167 - Account_ID-1416,2017-08-01,138.0,13.05
7073,Building_Code-B167 - Account_ID-1416,2017-09-01,133.54838709677418,12.629032258064518
7074,Building_Code-B167 - Account_ID-1416,2017-10-01,142.4516129032258,13.470967741935485
7075,Building_Code-B167 - Account_ID-1416,2017-11-01,133.4,13.04
7076,Building_Code-B167 - Account_ID-1416,2017-12-01,133.71333333333334,13.402333333333333
7077,Building_Code-B167 - Account_ID-1416,2018-01-01,142.6,13.144
7078,Building_Code-B167 - Account_ID-1416,2018-02-01,138.0,12.72
7079,Building_Code-B167 - Account_ID-1416,2018-03-01,133.6875,12.3225
7080,Building_Code-B167 - Account_ID-1416,2018-04-01,136.875,13.590517241379313
7081,Building_Code-B167 - Account_ID-1416,2018-05-01,142.6,13.536666666666665
7082,Building_Code-B167 - Account_ID-1416,2018-06-01,142.75862068965517,13.541379310344826
7083,Building_Code-B167 - Account_ID-1416,2018-07-01,142.6,13.712333333333333
7084,Building_Code-B167 - Account_ID-1416,2018-08-01,125.8235294117647,12.099117647058822
7085,Building_Code-B167 - Account_ID-1416,2018-09-01,150.1764705882353,14.440882352941177
7086,Building_Code-B167 - Account_ID-1416,2018-10-01,138.0,13.27
7087,Building_Code-B167 - Account_ID-1416,2018-11-01,129.375,12.440624999999999
7088,Building_Code-B167 - Account_ID-1416,2018-12-01,151.5125,14.5486875
7089,Building_Code-B167 - Account_ID-1416,2019-01-01,142.6,13.516
7090,Building_Code-B128 - Account_ID-1280,2015-01-01,43.0,42.24
7091,Building_Code-B128 - Account_ID-1280,2015-02-01,35.0,37.71999999999999
7092,Building_Code-B128 - Account_ID-1280,2015-03-01,57.0,43.94
7093,Building_Code-B128 - Account_ID-1280,2015-04-01,34.0,40.01
7094,Building_Code-B128 - Account_ID-1280,2015-05-01,34.0,41.21
7095,Building_Code-B128 - Account_ID-1280,2015-06-01,32.0,39.78
7096,Building_Code-B128 - Account_ID-1280,2015-07-01,33.09375,41.10875
7097,Building_Code-B128 - Account_ID-1280,2015-08-01,33.90625,41.191250000000004
7098,Building_Code-B128 - Account_ID-1280,2015-09-01,34.0,35.75
7099,Building_Code-B128 - Account_ID-1280,2015-10-01,33.0,41.07
7100,Building_Code-B128 - Account_ID-1280,2015-11-01,27.0,38.55
7101,Building_Code-B128 - Account_ID-1280,2015-12-01,59.0,43.37
7102,Building_Code-B128 - Account_ID-1280,2016-01-01,70.0,45.53
7103,Building_Code-B128 - Account_ID-1280,2016-02-01,36.0,39.06
7104,Building_Code-B128 - Account_ID-1280,2016-03-01,38.0,41.68
7105,Building_Code-B128 - Account_ID-1280,2016-04-01,29.0,39.42
7106,Building_Code-B128 - Account_ID-1280,2016-05-01,31.0,40.85
7107,Building_Code-B128 - Account_ID-1280,2016-06-01,56.0,42.64
7108,Building_Code-B128 - Account_ID-1280,2016-07-01,33.0,41.09
7109,Building_Code-B128 - Account_ID-1280,2016-08-01,34.0,41.21
7110,Building_Code-B128 - Account_ID-1280,2016-09-01,31.375,32.6321875
7111,Building_Code-B128 - Account_ID-1280,2016-10-01,73.625,45.9478125
7112,Building_Code-B128 - Account_ID-1280,2016-11-01,40.0,39.75
7113,Building_Code-B128 - Account_ID-1280,2016-12-01,40.0,41.44
7114,Building_Code-B128 - Account_ID-1280,2017-01-01,39.0,41.81
7115,Building_Code-B128 - Account_ID-1280,2017-02-01,42.0,38.58
7116,Building_Code-B128 - Account_ID-1280,2017-03-01,47.0,42.81
7117,Building_Code-B101 - Account_ID-1238,2015-01-01,1371.75,190.9157142857143
7118,Building_Code-B101 - Account_ID-1238,2015-02-01,1418.5833333333333,191.73404761904763
7119,Building_Code-B101 - Account_ID-1238,2015-03-01,1030.6666666666665,160.43479166666668
7120,Building_Code-B101 - Account_ID-1238,2015-04-01,561.6724137931035,98.90825431034483
7121,Building_Code-B101 - Account_ID-1238,2015-05-01,433.42758620689654,75.91862068965517
7122,Building_Code-B101 - Account_ID-1238,2015-06-01,464.7125,78.0475
7123,Building_Code-B101 - Account_ID-1238,2015-07-01,946.3541666666667,202.91583333333335
7124,Building_Code-B101 - Account_ID-1238,2015-08-01,1008.6091954022988,147.74632183908045
7125,Building_Code-B101 - Account_ID-1238,2015-09-01,825.7241379310344,110.9512823275862
7126,Building_Code-B101 - Account_ID-1238,2015-10-01,548.4000000000001,86.73372916666668
7127,Building_Code-B101 - Account_ID-1238,2015-11-01,459.2875,70.60533333333333
7128,Building_Code-B101 - Account_ID-1238,2015-12-01,620.3447580645161,91.87612903225806
7129,Building_Code-B101 - Account_ID-1238,2016-01-01,1389.0367074527253,185.04283648498333
7130,Building_Code-B101 - Account_ID-1238,2016-02-01,1099.5872844827586,160.2907219827586
7131,Building_Code-B101 - Account_ID-1238,2016-03-01,645.34375,134.03031249999998
7157,Building_Code-B118 - Account_ID-1267,2016-12-01,30720.0,5543.130000000001
7158,Building_Code-B118 - Account_ID-1267,2017-01-01,31158.387096774193,5936.876008064516
7159,Building_Code-B118 - Account_ID-1267,2017-02-01,28505.862068965518,5798.481077586207
7160,Building_Code-B118 - Account_ID-1267,2017-03-01,29601.379310344826,5938.132413793104
7161,Building_Code-B118 - Account_ID-1267,2017-04-01,26619.901477832515,5970.042044334976
7162,Building_Code-B118 - Account_ID-1267,2017-05-01,29542.857142857145,7400.179464285715
7163,Building_Code-B118 - Account_ID-1267,2017-06-01,32224.0,7798.017250000001
7164,Building_Code-B118 - Account_ID-1267,2017-07-01,36272.55172413793,8225.394
7165,Building_Code-B118 - Account_ID-1267,2017-08-01,34545.94827586207,7827.840937499999
7166,Building_Code-B118 - Account_ID-1267,2017-09-01,32946.83333333333,7371.555395833333
7167,Building_Code-B118 - Account_ID-1267,2017-10-01,31218.942528735628,6666.385735632184
7168,Building_Code-B118 - Account_ID-1267,2017-11-01,24806.26959247649,4798.974294670847
7169,Building_Code-B118 - Account_ID-1267,2017-12-01,46815.63636363636,9529.99275757576
7170,Building_Code-B56 - Account_ID-1142,2017-01-01,1303979.0,91278.52
7171,Building_Code-B56 - Account_ID-1142,2017-02-01,1162037.0,81342.62
7172,Building_Code-B56 - Account_ID-1142,2017-03-01,1263223.0,88425.63
7173,Building_Code-B56 - Account_ID-1142,2017-04-01,1206728.0,84470.94
7174,Building_Code-B56 - Account_ID-1142,2017-05-01,1222873.0,85601.09
7175,Building_Code-B56 - Account_ID-1142,2017-06-01,1146662.0,80266.34
7176,Building_Code-B56 - Account_ID-1142,2017-07-01,1151977.0,80638.41
7177,Building_Code-B56 - Account_ID-1142,2017-08-01,1122248.0,78557.33
7178,Building_Code-B56 - Account_ID-1142,2017-09-01,1060701.0,74249.09
7179,Building_Code-B56 - Account_ID-1142,2017-10-01,1074111.0,75187.78
7180,Building_Code-B56 - Account_ID-1142,2017-11-01,1031394.0000000001,72197.56
7181,Building_Code-B56 - Account_ID-1142,2017-12-01,1068800.0,74816.02
7182,Building_Code-B56 - Account_ID-1142,2018-01-01,1058759.0,74113.16
7183,Building_Code-B56 - Account_ID-1142,2018-02-01,928347.0,64984.31
7184,Building_Code-B56 - Account_ID-1142,2018-03-01,1016840.0,71178.81
7185,Building_Code-B56 - Account_ID-1142,2018-04-01,936960.0,65587.2
7186,Building_Code-B56 - Account_ID-1142,2018-05-01,975741.0,68301.87
7187,Building_Code-B56 - Account_ID-1142,2018-06-01,921136.0,64479.520000000004
7188,Building_Code-B56 - Account_ID-1142,2018-07-01,931994.0,65239.61000000001
7189,Building_Code-B56 - Account_ID-1142,2018-08-01,875537.0,61287.61
7190,Building_Code-B56 - Account_ID-1142,2018-09-01,791930.0,55435.07
7191,Building_Code-B56 - Account_ID-1142,2018-10-01,778423.0,54489.64
7192,Building_Code-B56 - Account_ID-1142,2018-11-01,761603.0,53312.19000000001
7193,Building_Code-B56 - Account_ID-1142,2018-12-01,731331.0,51193.15
7194,Building_Code-B56 - Account_ID-1142,2019-01-01,706353.6,49444.73133333333
7195,Building_Code-B11 - Account_ID-1027,2017-09-01,177962.6507713885,22710.76535764376
7196,Building_Code-B11 - Account_ID-1027,2017-10-01,172757.63440860214,28189.62122580645
7197,Building_Code-B11 - Account_ID-1027,2017-11-01,174817.94623655916,29231.764258064515
7198,Building_Code-B11 - Account_ID-1027,2017-12-01,199338.03225806454,29192.1835483871
7199,Building_Code-B11 - Account_ID-1027,2018-01-01,204010.78341013828,37257.522764976966
7200,Building_Code-B11 - Account_ID-1027,2018-02-01,169206.0875576037,34962.180783410135
7201,Building_Code-B11 - Account_ID-1027,2018-03-01,204695.7172043011,54259.77331182796
7202,Building_Code-B11 - Account_ID-1027,2018-04-01,176350.54086021506,52015.1592688172
7203,Building_Code-B11 - Account_ID-1027,2018-05-01,189550.05913978495,53772.09506451613
7204,Building_Code-B11 - Account_ID-1027,2018-06-01,184300.61827956987,49031.10041935484
7205,Building_Code-B11 - Account_ID-1027,2018-07-01,196300.35483870967,54650.59032258065
7206,Building_Code-B11 - Account_ID-1027,2018-08-01,195934.7935483871,54641.86559139785
7207,Building_Code-B11 - Account_ID-1027,2018-09-01,183918.00000000003,52765.0
7208,Building_Code-B7 - Account_ID-1019,2018-01-01,313.875,188.16031249999997
7209,Building_Code-B7 - Account_ID-1019,2018-02-01,238.1949152542373,151.08824152542374
7210,Building_Code-B7 - Account_ID-1019,2018-03-01,255.3559322033898,163.795593220339
7211,Building_Code-B7 - Account_ID-1019,2018-04-01,242.74225599064872,168.42043249561658
7212,Building_Code-B7 - Account_ID-1019,2018-05-01,244.70689655172413,178.22198275862067
7213,Building_Code-B7 - Account_ID-1019,2018-06-01,749.1,268.68050000000005
7214,Building_Code-B7 - Account_ID-1019,2018-07-01,328.26206896551724,221.94131034482757
7215,Building_Code-B7 - Account_ID-1019,2018-08-01,668.6379310344828,368.75475215517247
7216,Building_Code-B7 - Account_ID-1019,2018-09-01,285.3620689655172,217.27283405172415
7217,Building_Code-B7 - Account_ID-1019,2018-10-01,538.1379310344828,297.75310344827585
7218,Building_Code-B7 - Account_ID-1019,2018-11-01,412.9411764705883,209.29411764705884
7219,Building_Code-B7 - Account_ID-1019,2018-12-01,281.8588235294118,181.2298823529412
7220,Building_Code-B7 - Account_ID-1019,2019-01-01,261.45,160.9735
7221,Building_Code-B7 - Account_ID-1019,2019-02-01,236.25,143.9375
7222,Building_Code-B134 - Account_ID-1290,2016-12-01,6961.824999999999,787.4723333333334
7223,Building_Code-B134 - Account_ID-1290,2017-01-01,6780.274193548386,754.3550752688172
7224,Building_Code-B134 - Account_ID-1290,2017-02-01,5963.434838709678,650.24
7225,Building_Code-B134 - Account_ID-1290,2017-03-01,6517.001935483871,720.1161290322581
7226,Building_Code-B134 - Account_ID-1290,2017-04-01,5817.9006451612895,646.63
7227,Building_Code-B134 - Account_ID-1290,2017-05-01,5313.678709677419,566.27
7228,Building_Code-B134 - Account_ID-1290,2017-06-01,4908.1,513.2645161290322
7229,Building_Code-B134 - Account_ID-1290,2017-07-01,4903.7590322580645,492.0993548387097
7230,Building_Code-B134 - Account_ID-1290,2017-08-01,4615.647311827956,473.2122580645161
7231,Building_Code-B134 - Account_ID-1290,2017-09-01,4298.996296296296,505.99481481481484
7232,Building_Code-B134 - Account_ID-1290,2017-10-01,4555.193037037037,524.6005185185185
7233,Building_Code-B134 - Account_ID-1290,2017-11-01,3911.4830909090906,442.40012121212123
7234,Building_Code-B134 - Account_ID-1290,2017-12-01,3178.7822727272724,374.84636363636366
7235,Building_Code-B114 - Account_ID-1261,2015-01-01,8076.0,768.33
