,Build_id,Total_Anomalies,Total_Count,Percentage
1707,92.0 - BLD 25 - Community Center_8078351,3,101,2.9702970297029703
1708,93.0 - BLD 01_7890040,3,103,2.912621359223301
1709,93.0 - BLD 02 - Community Center_6938198,2,81,2.4691358024691357
1710,93.0 - BLD 02_8008779,5,103,4.854368932038835
1711,93.0 - BLD 03_8008789,3,103,2.912621359223301
1712,93.0 - BLD 04_7890050,2,103,1.9417475728155338
1713,93.0 - BLD 05_7929777,2,103,1.9417475728155338
1714,93.0 - BLD 06_8075321,3,103,2.912621359223301
1715,96.0 - BLD 01_5922430,2,95,2.1052631578947367
1716,96.0 - BLD 02_8802096,2,96,2.083333333333333
1717,96.0 - BLD 03_8072599,3,98,3.061224489795918
1718,96.0 - BLD 04_6867055,2,100,2.0
1719,96.0 - BLD 05_5922332,3,100,3.0
1720,96.0 - BLD 06_8072600,3,103,2.912621359223301
1721,96.0 - BLD 07_7719186,3,97,3.0927835051546393
1722,96.0 - BLD 08_5922010,2,93,2.1505376344086025
1723,97.0 - BLD 01_6689046,2,101,1.9801980198019802
1724,97.0 - BLD 02_6647840,5,101,4.9504950495049505
1725,97.0 - BLD 03_8205892,1,76,1.3157894736842104
1726,97.0 - BLD 04_6623223,2,99,2.0202020202020203
1727,97.0 - BLD 05_6852189,3,102,2.941176470588235
1728,97.0 - BLD 09_6458213,3,101,2.9702970297029703
1729,97.0 - BLD 09_6852169,4,87,4.597701149425287
1730,97.0 - BLD 10 - Community Center_7294308,3,97,3.0927835051546393
1731,97.0 - BLD 10 - Community Center_7694984,1,100,1.0
1732,98.0 - BLD 14_99800010,1,53,1.8867924528301887
1733,98.0 - BLD 15_99277502,5,91,5.4945054945054945
1734,99.0 - BLD 01_7574708,2,102,1.9607843137254901
1735,99.0 - BLD 02_7165928,3,100,3.0
1736,99.0 - BLD 03_7861469,4,100,4.0
1737,99.0 - BLD 04_7382884,2,101,1.9801980198019802
1738,99.0 - BLD 05_7574878,3,102,2.941176470588235
1739,999.0 - BLD 07_6852194,1,57,1.7543859649122806
