,Account,Month,Prorated_Consumption,Prorated_Charge
690,47088-MN10074,2017-12-01,2528.214076246334,1246.8048564203323
691,47088-MN10074,2018-01-01,2623.783699059561,1330.741966480669
692,47088-MN10074,2018-02-01,2514.344827586207,1289.5541052413794
693,47088-MN10074,2018-03-01,2180.002155172414,1117.4796782306034
694,47088-MN10074,2018-04-01,1597.4461206896553,799.400683286638
695,47088-MN10074,2018-05-01,1240.8413793103448,614.8095452758621
696,47088-MN10074,2018-06-01,897.4625,440.81952524999997
697,47088-MN10074,2018-07-01,801.6375,405.66559065
698,47088-MN10074,2018-08-01,778.7375,370.5497871625
699,47088-MN10074,2018-09-01,937.7693965517242,419.5168409375
